Subject Code,Course Title,Description
Film and Photography,Editing,building visual story identifying distinctive elements postproduction recognizing language film editing relationship sound picture soundscape completes cinematic experience recognize landmark achievements editing placing historical cultural contexts
Law,Criminal Process,understanding general principles criminal responsibility working knowledge process charges brought criminal courts personnel agencies criminal process apply legal problem solving methodology resolve legal problems justify conclusion uses limitations criminal law procedure society
Law,"NGOs: Law, Governance and Social Change",acquired knowledge understanding key legal principles rules involved law charities civil society organisations ireland acquired knowledge understanding key legal principles rules involved law charities civil society organisations ireland actively demonstrated application adopted charities clinical projects critically compare contrast different approaches charity regulation light comparator countries considered make clear informative individual presentation audience peers aspects charity law contribute actively team activities engage contemporary legal political debates charities civil society organisations provide orally writing clear commentary evaluation treatment issues media sources feel confident volunteering serve boards ngos charities voluntary organisations better assist civil society networks
Law,Foundations of EU Competition Law,appreciate market competition valuable society requires legal protection assess particular cases concerning agreements firms assess particular cases main economic concepts principles underlying eu competition law
Law,Constitutional Law II,various groups equal protection clause applies corresponding standards review explain significance apply three primary schools thought regarding religions clausesnonpreferentialist separationist jurisdictionalist understanding contemporary supreme court free exercise clause doctrine explain unworkable articulate state action doctrine explain congressional powers section fourteenth amendment come realization despite fact freedom speech fundamental right supreme court frequently apply strict scrutiny standard review reviewing freedom speech cases define various categories unprotected speech
Law,Diploma Thesis Defense,introduce interpretation chosen topic present main research points defend views opinions present results research
Law,History and Philosophy of Law,provide introduction history philosophy lawwith particular focus analytic jurisprudence critical approaches legal theory arguments made past philosophical issues law legal interpretation role law society politics etc offer opportunity critical reading thinking writing communication read philosophically ie critically engage text philosophical content writecommunicate clearly concisely persuasively precisely hopefully become better identifying problems possible solutions problems well nonsolutions might seem like solutions
Law,Clinical-psychological intervention techniques: Resilience in times of crisis,participants know theoretical foundations current research crises psychological resilience resilience promotion practical experience different methods techniques resilience promotion well potentials limits
Law,Introduction to Paralegal Studies,explain role paralegal necessary profession rules ethics professional responsibility govern legal professionals explain basic law office practices forms client communication discuss american legal system well civil criminal appellate legal processes recognize general legal principles rules law employ critical thinking utilizing appropriate legal analysis vocabulary production written discussions pertaining legal issues
Law,"Sexualities, Gender, Activism and Law Sexualities, Gender, Activism and Law",sophisticated theoretically doctrinally grounded understanding contemporary legal issues field gender sexual orientation identity intersectionality studies enhanced ability analyse reflect critically meaningfully law affects diverse communities need law reform practical theoretical understanding processes strategies law reform acquired insights role capacity lawyers act activists legal change creative strategic thinking including ability gather information interests context devise ways advance law reform agenda personal professional including learning autonomously devising law reform project presenting project selfreflection performance role lawyers show
Law,Contracts Law,issues related contract law understanding issues distinct common law issues analyze contract law legal problems recognize historical origins development legal ideas institutions evaluate b iblical principles relating contracts consistency inconsistency contemporary contract laws policies premises laws reflect
Law,Marine Policy and Governance,knowledge marine governance mechanisms international legal rules regulating various uses oceans seas understanding legal system law sea works within international community governmental organisations involved critically assessing international marine governance multidisciplinary perspective evaluating actual cases sea within framework law sea
Law,Torts & Personal Injury Law,student define properly terminology relating specific area law student prepare documents various areas legal practice student explain ethical obligations responsibilities legal profession particular emphasis paralegals role apply obligations class realworld settings student correct legal office procedures respect client intake document preparation filing analyze ethical considerations paralegals role tort personal injury law
Law,Natural Resources Law,good overview range different areas natural resources law national european international levels indepth knowledge current state law engage high level debate developments challenges comes implementing law critically assess potential ways sectoral natural resources law might changed improve environmental protection good understanding natural resources law practice familiar concept planetary boundaries
Law,Criminal Law,enhance discipline necessary carefully read analyze synthesize communicate regard criminal law thorough understanding constitutional common law statutory principles criminal law premises policies based ability accurately apply principles criminal law
Law,Insolvency Law,main feautres irish corporate insolvency law apply legal doctrine complex problems conduct independent legal resarch advanced level communicate results legal research varierty media
Law,Food Marketing Fellows,maximize benefits gained food fellows international study trip broaden understanding world food system gain perspective culture consumer behaviors outside us cultivate interest food industry career option
Law,Civil Procedure II,thorough understanding fundamental rules principles relating whether case federal court may determined summary judgment thorough understanding fundamental rules principles federal rules civil procedure relating trials appeals determine whether nonparty may join forced join federal lawsuit effect former judgment upon future litigation based upon similar related subject matter thorough understanding fundamental rules principles relating whether case federal court may determined summary judgment thorough understanding fundamental rules principles federal rules civil procedure relating trials appeals
Law,Social Media Law,core understanding constitutional law perform legal analysis context constitutional law communicate effectively topics related constitutional law understanding constitutional law affects areas law perform legal analysis context intellectual property law communicate effectively topics related intellectual property show
Law,Private Law,full knowledge comprehension main private law institutions ability independently apply methodology acquired course solve cases approached classes included teaching program anyway useful interdisciplinary context ability fully critically argue personal opinion relation topical problems linked private law ability express knowledge acquired appropriate legal language ability solve private law case dealing principles rules within italian civil code ability fully interpret rules italian civil code
Law,Litigation,investigate file management overview court system ontario focusing ontario superior court justice ontario court appeal review file opening procedures hierarchy functions court system particular emphasis courts province ontario differentiate jurisdiction court level ontario produce originating document reviewing different types available originating processes define originating process pursuant rules annual practice
Law,Comparative Indigenous Rights,broader understanding rule law relationship colonialism selected countries appreciate sources indigenous legal traditions within indigenous rights including development appreciation role nontextual materials understanding law indigenous legal traditions made accessible formal state legal institutions indigenous community mechanisms critically constructively examine tensions governments indigenous communities explore relationship indigenous peoples law formal state law distinguish analogize compare contrast treatment indigenous rights four jurisdictions
Economics,Macroeconomics,comprehension scarcity effects analyze effects supply demand changes firms industries economies describe define gross domestic product evaluate effects inflation unemployment growth economy apply fiscal monetary policy promote growth gdp understanding effects economic theories economies
Economics,POLITICAL ECONOMY OF LATIN AMERICA,better understanding linkages societys political economic realms better understanding relationship united states latin america comprehend critical issues economic development stability occur public policies political institutions impact economic development growth opportunities policy business opportunities potential solutions exodus people region
Economics,International business environment,basic trends current world economy including globalization competitiveness economic integration know characteristics world economy centres differences economic systems current development functioning european union assess impact business environment europe czech republic significance economic institutions influence business environment economic growth causes economic crises repercussions business environment economic policy apply knowledge global business environment economic business activities
Economics,Principles of Microeconomics,examine microeconomic topics biblical worldview apply basic economic theory various modernday andor hypothetical situations benefits costs free market capitalism ability employ established methods exploring social natural sciences order human experience various social structures natural world understanding impact social andor natural sciences world live biblical understanding human behavior within various social structures
Economics,Model Intermediate Macroeconomic Theory and Policy,examine key macroeconomic indicators trends analyze affect economic wellbeing entities individuals evaluate impact government institutions macroeconomy analyze major factors contribute economic growth analyze evolving role united states global economy
Economics,Principles Economics Micro,critical thinking include creative thinking innovation inquiry analysis evaluation synthesis information communication include effective development interpretation expression ideas written oral visual communication empirical quantitative include manipulation analysis numerical data observable facts resulting informed conclusions social responsibility include intercultural competence knowledge civic responsibility ability engage effectively regional national global communities ability connect choices actions consequences ethical decision making teamwork include ability consider different points view work effectively others support shared purpose goal
Economics,Economics of Climate Change,comprehensive understanding key issues economics climate change related policy apply key economic methodologies analyse challenges associated climate change results academic papers reports wide variety literature economics climate change analysis empirical problems types data analysis needed analyse challenges presented climate change agenda write papers reports high standard quality current future issues relating global climate change
Economics,Principles of Microeconomics,knowledge ethical issues knowledge global factors influencing business explain importance environmental responsibility business environment solve business problems analytical tools basic economic problem
Economics,International Economics,list important themes international economics need study describe main determinants value trade pair countries source gains trade refute common fallacies international trade explain role technology differences resources determining patterns international trade describe main accounts balance payments economic meaning relationship define exchange rate elaborate workings foreign exchange market show
Economics,PRINCIPLES OF MICROECONOMICS,knowledge ethical issues knowledge global factors influencing business explain importance environmental responsibility business environment solve business problems analytical tools basic economic problem
Economics,Macroeconomic Principles,explain concepts opportunity cost comparative advantage exchange knowledge laws supply demand equilibrium supply demand curves analyze responses markets external events explain circular flow model concepts aggregate demand aggregate supply analyze response economy disturbances explain concepts gross domestic product inflation unemployment measured describe determinants demand money supply money interest rates therole financial institutions economy define fiscal policy monetary policies affect economy
Economics,"Economics of the Middle East
Microeconomic Theory for Business and Policy",model based approach study rational decision making processes consumers producers apply microeconomic principles tools analyze resolve real life problems
Economics,Principles of Macroeconomics,key macroeconomic indicators trends explain influence professional personal economic decision making discuss roles government institutions macroeconomy knowledge factors drive global economy make informed economic decisions
Economics,Advanced Economics,ability observe human cultural social problems technical perspective wide range engineering knowledge mathematical understanding communication exchange ideas researchers engineers problemsolving plan appropriate approach solving problem actually solve problem advanced engineering knowledge technology ability apply solving realworld problems master basic concepts analytical models various theories economics
Economics,Introduction to Urban and Environmental Economics,good understanding key economic ideas tools familiarity economic reasoning theory used analyse issues built natural environment sound understanding economic characteristics land environmental regulation apply complex problem solving analysing evaluating information data good understanding key economic ideas tools sound understanding economic characteristics land environmental regulation show
Economics,Maritime Economics,explain demand supply variables sea transport determine shipping freight rates analyse market structures bulk general specialised cargo shipping markets applying economic tools assess maritime policies regulations interpreting operational financial environmental impacts
Economics,Current Issues in Economics,explain basic principles economics upon conclusion course open minded rational discussion economic topics around us observe reason causes effects accompany economic choices rational individuals society
Marketing,Marketing,gain fundamental knowledge required promote goods services concepts global market gain knowledge marketing process channels distribution trends selling consumer behavior promotion pricing policies research communications government regulations gained understanding marketing terminology marketing concepts gained sufficient knowledge facilitate practical application basic marketing principles developed basic knowledge following specific areas marketing role marketing macro micro environments
Marketing,Digital Marketing Commun Digital Marketing Commun,gain applied understanding digital marketing communications exploited meet companys communication commercial objectives learn apply key technologies tools techniques within digital marketing effectively successfully integrate online tools media within overall marketing mix explain changes brought advances digital communication techniques digital marketing landscape analyse concept integrated communications strategy changes contemporary digital concepts challenge complement traditional forms communication evaluate digital communications controlled constrained social acceptability relevant legal issues requirements evaluate trends digital marketing communications
Marketing,International Marketing,familiarity problems challenges marketing across national boundaries within foreign countries insights macroenvironmental perspectives business outside home country analytical ability make marketing decisions facing firms engaged business outside us familiarize student different sources information needed making international marketing decisions well problems associated gathering information
Marketing,Hospitality and Tourism Marketing,analytical solve marketing problems apply key marketing concepts strategies offer sound solutions marketing problems apply appropriate marketing terminology apply key marketing concepts discuss apply marketing techniques hospitality tourism industries evaluate quality efficacy various marketing techniques media analyze marketing mix business
Marketing,Sport Promotion & Mrktng,marketing plan specific product sport industry ldentify marketing research used sports organizations explain types brands effective brand name
Marketing,Mktng of Agricultural Products,explain essential marketing functions buying selling transporting storing financing standardizing pricing risk bearing apply economic principles marketing agricultural products alternatives marketing agricultural commoditiesproducts examine structure agricultural markets
Marketing,Health Social Marketing,understanding social justice principles apply lens cultural humility achieve sustain health equity explain intersectionality environmental social economic behavioral biological political factors influencing human health opportunities change apply ethical principles practice public health effectively engage public professional audiences written oral mediabased communication methods apply methods tools public health data collection analyze interpret evidencebased approaches population health basic concepts human health disease research grounded history philosophy public health
Marketing,Achieving Customer Centricity,understanding brand fits within competitive landscape core consumers value brand brings consumers also adjust marketing advertising needs customers change learn create cultivate organization culture consumer centricity ability modern consumercentric strategies tactics impact brand across three dimensions brand value consumer promise category competitors ability collect analyze multiple sources consumercentric data highlight relevant consumer trends including company pursue profitable territories ability synthesize multiple sources consumercentric data easytounderstand implementable picture brands consumer targets ability document plan needed extend consumercentricity shared operating principle across organization
Marketing,Strategic Marketing,gain better understanding complex nature marketing decision making expose framework conducing marketing strategy analysis expose situations ability interpret key information lead success marketplace relative competitors provide opportunity enhance quantitative decision making provide environment analytical decision making used refined gain better understanding complex nature marketing decision making show
Marketing,Marketing Principles,role marketing creating communicating delivering value customers apply concepts value proposition positioning product service construct market segments target customers product service evaluate impact marketing actions offering
Marketing,Sport Marketing and Public Relations,recognize impact sport marketing promotion practices analyze factors include sport marketing principles sponsorship promotions licensing options within sport marketing career critically analyze sport marketing promotions successfully utilize media aid achieving organizational objectives displayed successful completion objective tests design survey acquiring significant demographic psychographic information successfully target populations product development sales organizational success accomplished analyzing sport market survey research completing survey marketing plan importance applications sport marketing promotions relates organizational goals personal success accomplished critically reviewing sport marketing research literature completion sport marketing plan powerpoint presentation
Marketing,Marketing Decisions for Managers,implement marketing decisions optimize customer organizational value examine decisions managers marketing across functional areas within organization encounter creating capturing sustaining value apply analytical frameworks marketing metrics critical thinking tools solve problems make real world marketing decisions describe firms organize marketing efforts manage various elements marketing programs interpret various sources marketing research information available managers make decisions global context strategic marketing plan
Marketing,Innovation Through Marketing and Technology,communicate clearly writing speaking meeting expectations content purpose organization audience format apply logical processes formulate clear defensible ideas based analysis facts ethical considerations mathematical information operations quantitative analyses solve problems inform decisionmaking lead facilitate collaborate individual teams achieve organizational objectives analyze consumer needs preferences feasibility launching new consumer product analyze branding elements products make branding recommendations
Marketing,Sales Management,explain careers opportunities benefits personal selling sales management describe apply theories employee motivation selling organization context learn evaluate describe desirable traits effective sales recruits explain one organize viable sales training program explain various communication styles salespersons familiar discuss contrast various leadership styles
Marketing,Brand Strategy in the Digital Age,communicate basics makes brand digitally competent robust explain vision activelymanaged brand perceived target audience design unique value propositions competency brand development tools create brandbuilding strategies brand culture brand dynamics brand resonance tools differentiate brand culture brand dynamics brand resonance explain roles creating valuable brand equity explain difference functional experiential brands steps involved moving brands along continuum
Marketing,Digital Advertising,compare role advertising played marketing communication years employ customerdriven marketing strategies marketing communications examine factors drive desired consumer responses marketing communications customer segments profiles targeted marketing campaigns determine appropriate research methods planning market research construct business marketing documents part strategic planning
Marketing,Mktng of Agricultural Products,explain essential marketing functions buying selling transporting storing financing standardizing pricing risk bearing apply economic principles marketing agricultural products alternatives marketing agricultural commoditiesproducts examine structure agricultural marketsdistinguish marketing concept applies creating satisfied customers correlate marketing environmental forces marketing strategies affect organizations longterm sustainability success explain four concepts marketing product price place promotion relate organizations marketing strategy integrate christian worldview within field marketing
Marketing,Principles of Marketing,distinguish marketing concept applies creating satisfied customers correlate marketing environmental forces marketing strategies affect organizations longterm sustainability success explain four concepts marketing product price place promotion relate organizations marketing strategy integrate christian worldview within field marketing
Marketing,Aviation Marketing,discuss key concepts principles marketing marketing mix segmentation positioning market research plans marketing strategy apply key concepts principles marketing knowledge awareness aviation business context conduct basic market research make informed judgement marketing options aviation business context work autonomously teams formulate marketing plans reports aviation context
Marketing,Internet Marketing,need uses online marketing marketing financial perspective make recommendations strategic integration online offline media best meet campaign company goals achieve marketing goals well protect consumer data privacy
Business,Airport Management,analyse discuss key concepts theories issues associated planning development management marketing airports explain interrelationships various airport stakeholders context contemporary airport management evaluate impact variety factors influencing management competitive airports professional effective persuasive communication written reports oral presentations relating planning management development airports
Business,College English Preparation Workshop,basic literary expository conventions read collegelevel selections write summaries analyses thos selections approach unfamiliar vocabulary context word analysis dictionary write short essays coherent structure clear expression ideas proficiency basic grammar mechanics spelling write informativeexplanatory texts examine convey complex ideas concepts information clearly accurately effective selection organization analysis content
Business,Penetration Testing and Cyber Red Teaming,plan scope vulnerability assessment comply ethical legal requirements perform vulnerability scanning penetration testing analyze data effectively communicate scan test results communicate effectively variety contexts evaluate solve complex issues problems system development life cycle sdlc methodology physical virtual andor cloud environments protect digital assets organization maintaining confidentiality integrity availability cia create document communicate information technology policies processes procedures recognize ethical principles related information technology acquire knowledge obtain information technology certifications
Business,Diversity Management,become aware implications environmental factors organizations operate globally cultural differences among different countries differences may impact international management examine organizational practices may enhance effectiveness crosscultural management become aware implications environmental factors organizations operate globally cultural differences among different countries differences may impact international management examine organizational practices may enhance effectiveness crosscultural management
Business,Managing Diversity in the Workplace,describe broad range diversity aspects relevance todays work environment describe key diversity necessary success requirements competent diversity training program distinguish diversity training diversity education discuss current legal issues related diversity us workplace present views diversity influences biases affect decisionmaking
Business,Leadership Theory and Practice,create effective communication methods building teams workplace relationships apply leadership theory contemporary leadership challenges positive organizational outcomes evaluate decisions alignment organizational goals priorities assess leadership strengths abilities personal leadership development inclusive approach leadership christian worldview perspective
Business,Knowledge Management,explain goals knowledge management roles knowledge worker knowledge manager organization describe knowledge management trends cultural impacts communities practice order support organizational success apply collaborative methods acquiring sharing knowledge within organization assess communicate formal informal knowledge management implementation approaches expand knowledge sharing within organization developing technical writing academic papers apa standards time management begin thinking conceptually ability analyze synthesize class material understanding material ability define needed decision maker take better quality decisions ability apply taught weekly material application complex business decision ability analyze synthesize class material understanding material ability define needed decision maker take better quality decisions ability apply taught weekly material application complex business decision
Business,"Strategic Thinking: Tools, Processes, and Cases",learn key concepts issues business strategy learn apply diagnostic analytical tools aid strategic thinking ability integrate concepts principles learned specialized exercises cases holistic sense organizations individuals contribute overall success company gain knowledge confidence assessing organizations strengths weaknesses long term development potential learn effectively present ideas learn evaluate business situationscases across industries analyze industry structure trends assess marketplace potential assess firms resources potential generate competitive advantage explain firms add value evaluate firms growth profit potential global business influences firms strategy performance corporate governance organizational structure contribute firms performance anticipate different functional activities firm affect firms strategy performance explain confidently work elements strategic management process describe role making company success
Business,Fixed Income Analysis and Portfolio Management,dynamics fixed income sector allocation interest rate risk credit risk context fixed income portfolio management apply fixed income concepts towards making real world investing decisions assessing current predicted nearterm economic conditions
Business,Startegic Management,examine impact ethical decision making social responsibility stakeholder analysis corporate governance organizations society utilize set useful analytical tools techniques analyzing company strategically integrate ideas concepts theories previously taken functional courses including accounting finance market business human resource management analyze synthesize strengths weaknesses opportunities threats swot generate prioritize implement alternative strategies order revise current plan write new plan present strategic plan evaluate outcomes identified strategies determine success impact shortterm longterm objectives analyze synthesize strengths weaknesses opportunities threats swot generate prioritize implement alternative strategies order revise current plan write new plan present strategic plan evaluate outcomes identified strategies determine success impact shortterm longterm objectives
Business,Records Management,independent application arma international alphabetic indexing rules appropriate business behavior compatible job demands relative records department apply professional business concepts career situations relative records retention apply mathematical appropriate occupation calculate correctly creation dates due dates return dates appropriate mathematical employ effective processes resolving problems making decisions resolve filing issues include lost misfiled records follow written instructions found documents well distribution destruction processes basic computer necessary function technological world learn database appropriate filing records records record types value record organization describe life cycle records information define electronic business activities define records information programs managiong records common problems challenges records systems describe legal considerations relevant legislation impacting records information management describe need indexing rules alphabetic storage records importance following rules consistently index code arrange records correctly based arma rules one four index code arrange records correctly based arma rules five eight index code arrange records correctly based arma rules nine ten basic types equipment supplies physical document records storage describe advantages disadvantages alphabetic method records storage apply procedures storing physical documents describe records retention schedule explain purpose list define four values records list reasons transferring records define numeric records management list three reasons list advantages disadvantages consecutive numeric records storage consecutive numeric records storage list advantages disadvantages non
Business,Professional Readiness,strong interpersonal critical thinking analytical reasoning complex problem solving abilities employ effective oral written communication convey information building rapport assume responsibility accountability behaving ethical manner participate active team member demonstrating strong leadership apply research mathematical statistical recognize importance proper etiquette business situations communicate effectively apply problemsolving strategies effectively locate evaluate information effectively build cultural awareness navigate crosscultural differences knowledge behaviors contribute professional success
Business,Business Ethics,graduate course perceive moral values economic activities business activity moral demands realize need integrate moral standards business economy also areas economy interconnectedness social economic goals take account social ethical environmental values making profit business become acquainted managerial ethics marketing ethics environmental ethics also prepare business entities practice global local market help implement sustainable business
Business,DevOps Case Studies and Implementat,find case study based creating safe systems create deploy systems small team processes life cycle requirements development building testing deployment execution coordination staffing monitoring security auditing go case studies assess importance workflow achieved quantify importance feedback workflow provides quick affordable solutions problems knowledge continuous learning experimentation mean safely apply work environment assess security change management compliance accomplished practical setting understanding essential figures devops goldratt deming see principles applied
Business,Leading Organizations and people,communicate clearly writing speaking meeting expectations content purpose organization audience format apply logical processes formulate clear defensible ideas based analysis facts ethical considerations mathematical information operations quantitative analyses solve problems inform decisionmaking lead facilitate collaborate individuals teams achieve organizational objectives lead organization ethically strategically design analyze evaluate strategy global market domestic international evaluate operations systems processes make recommendations optimize performance organization acquire retain deploy global talent create maintain strategic competitive value plan evaluate manage financial implications organizations global operations plan make recommendations leverage technology strategic advantage organization lead innovation create manage new enterprises initiatives organization
Business,Corporate Finance,interpret analyze financial statements measurement liquidity profitability financial structure risk exposure aspects financial condition analyzing corporate financial documents actual simulated companies presenting findings prepare projected financial statements analysis wide range financial decisions including liquidity cash flow timing problems calculate npv irr measures investment performance measures organized decision analysis real problems outlined case analysis uncovered actual corporate financial statements apply biblical worldview principles area corporate finance
Business,Critical Infratracture Protection,critical stakeholders critical infrastructure security describe interdependences relationships legal requirements critical infrastructure security assess threats vulnerabilities explain scope related critical infrastructure impacts analyze risks assign qualitative values evaluate recommendations improving preparedness compare scriptures perspectives real world situations
Business,Motor Learning and Control,describe recall foundational principles theories field motor behavior classify motor according characteristics describe motor control features governing class motor distinguish motor performance motor learning understanding effects instructional features apply findings empirical studies realworld scenarios prescribe theoretically practically sound practice instruction techniques learners various contexts eg rehabilitation sport tactical training
Business,ITM Capstone,knowledge business realities managing ability analyze specific business challenges evaluate ethical problems apply standards ethical behavior business management decision making ability construct coherent forms narrative persuasive types communication present written form diverse professional audiences implement welldeveloped organizational leadership teamwork effective implementation organization policy ability incorporate appropriate technological quantitative methods tools solution practical management problems ability engage group discussions critique opportunities challenges globalization apply managerial global business issues ability deal real businessit dilemmas successfully analyze situation formulate problem solving propose real solutions
Business,Valuation of Real Options,learn fundamentals valuation real options deepen understanding modern software modeling capabilities knowledge brought back workplace improve analytic problem solving critical thinking
Mathematics,College Algebra,understanding knowledge properties functions include domain range operations compositions inverses recognize apply polynomial rational radical exponential logarithmic functions solve related equations apply graphing techniques evaluate roots higher degree polynomial rational functions recognize solve apply systems linear equations matrices solve inequalities habits mind allowing appreciate processes scholars various disciplines organize evaluate data methodologies discipline human experience communicate ideas express feelings support conclusions effectively written oral visual formats quantitative empirical analyze explain natural physical social realms solve growthdecay application apply logarithmic function solve polynomial equation solve rational equation solve radical equation solve exponential equation solve logarithmic equation graph function transformations given root higher degree polynomial find roots synthetic division find intercepts asymptotes rational function solve system three equations three variables matrix row operations solve rational inequality solve polynomial inequality
Mathematics,Intro/Applied Statistics,learn basic statistical tools analyzing data drawing inferences analysis also problem solving quantitative reasoning technology ability evaluate perspectives evidence implications locate assess information effectively ability solve problems deductive reasoning logic quantitative reasoning scientific method ability evaluate select appropriately current emerging tools explain difference population sample parameter statistic descriptive inferential statistics qualitative quantitative discrete continuous sampling techniques construct frequency table appropriate graphical representation stem leaf diagram histogram etc qualitative quantitative data compute mean median mode raw data estimate mean modal class grouped data explain difference discrete continuous distribution explain difference type type ii error lefttailed righttailed twotailed tests construct scatterplot bivariate data perform fivestep hypothesis testing procedure test linear correlation predict values given x interpret slope regression equation find linear regression equation set linearly related bivariate data
Mathematics,Precalculus,apply knowledge properties functions recognize apply algebraic transcendental functions solve related equations apply graphing techniques algebraic transcendental functions compute values trigonometric functions key angles quadrants unit circle measured degrees radians prove trigonometric identities solve right oblique triangles
Mathematics,Calculus I,solutions tangent area problems concepts limits derivatives integrals draw graphs algebraic transcendental functions considering limits continuity differentiability point determine whether function continuous andor differentiable point limits differentiation rules differentiate algebraic transcendental functions appropriate calculus concepts techniques provide mathematical models realworld situations determine solutions applied problems evaluate definite integrals fundamental theorem calculus articulate relationship derivatives integrals fundamental theorem calculus habits mind allowing appreciate processes scholars various disciplines organize evaluate data methodologies discipline human experience communicate ideas express feelings support conclusions effectively written oral visual formats quantitative empirical analyze explain natural physical social realms
Mathematics,Algebraic Foundations,perform operations integer rational exponents factor perform operations polynomials simplify perform operations rational expressions simplify perform operations radical expressions solve linear equations inequalities single variable solve quadratic equations factoring quadratic formula solve systems two linear equations two variables graph linear quadratic functions
Mathematics,Introductory Statistics,learn organize summarize data study descriptive statistics find probability compound event conditional probability event construct probability distribution perform relevant calculations mean standard deviation central limit theorem solve problems determine confidence intervals solve hypothesis testing problems perform calculations correlation coefficient regression line set ordered pairs prepare submit final paper phrases commonly found mathematical literature ability communicate effectively written communication empirical quantitative includes manipulation analysis numerical data observable facts resulting informed conclusions
Mathematics,Differential Equations,student read construct mathematical arguments proofs student formulate analyze realworld problems quantitative statistical reasoning mathematical techniques student utilize technology computer appropriately effective tool investigating analyzing solving problems student clearly communicate mathematical ideas student apply quantitative synthesize analyze evaluate mathematical equationsappropriate contexts visually orally writing range audiences homogeneous equations homogeneous equations constant coefficients exact linear differential equations determine particular solutions differential equations given boundary conditions initial conditions analyze realworld problems fields biology chemistry economics engineering physics including problems related population dynamics mixtures growth decay heating cooling electronic circuits newtonian mechanics critical thinking include creative thinking innovation inquiry analysis evaluation synthesis information communication include effective development interpretation expression ideas written oral visual communication empirical quantitative include manipulation analysis numerical data observable facts resulting informed conclusions
Mathematics,Survey in Mathematics,knowledge cartesian coordinate system linear functions graph solve graph systems linear equations variety methods knowledge mathematical technique maximizing minimizing linear function several variables output cost compute probabilities events model random data interpret results make decisions accordingly variety reallife situations apply mathematical formulas equations financial problems market modeling data analysis show knowledge measurement relationship lines angles surfaces solids distances points
Mathematics,Topics of Mathematical Literacy,appropriate formulas algorithms technology solve problems involving personal finance example taxes savings loans amortization tables investments credit cards apply basic principles logical thinking distinguish deductive inductive arguments reasoning investigate chance processes evaluate probability models analyze outcomes draw conclusions make decisions related risk payoff expected value various probability contexts limitations strengths studies polls including analyzing data collection methods sources bias margins error misuses statistics solve problems involving numeric summaries studies polls linear exponential logarithmic modeling interpret analyze data
