Subject Code,Course Title,Description
Economics,Economics of Climate Change,"Demonstrate A Comprehensive Understanding Of The Key Issues In The Economics Of Climate Change And Related Policy. Understand And Be Able To Apply Key Economic Methodologies To Analyse Challenges Associated With Climate Change. Understand Results From Academic Papers, Reports And Wide Variety Of Literature On Economics Of Climate Change And Use Them In The Analysis Of Empirical Problems. Identify The Types Of Data And Analysis Needed To Analyse Challenges Presented In The Climate Change Agenda. Write Papers And Reports To A High Standard And Quality On The Current And Future Issues Relating To Global Climate Change."
Economics,PRINCIPLES OF MICROECONOMICS,Demonstrate Knowledge Of Ethical Issues. Demonstrate Knowledge Of Global Factors Influencing Business. Explain The Importance Of Environmental Responsibility. Understand The Business Environment. Solve Business Problems Using Analytical Tools. Identify The Basic Economic Problem.
Economics,Macroeconomic Principles,"Explain The Concepts Of Opportunity Cost, Comparative Advantage And Exchange. Demonstrate Knowledge Of The Laws Of Supply And Demand And Equilibrium And Use Supply And Demand Curves To Analyze Responses Of Markets To External Events. Explain The Circular Flow Model And Use The Concepts Of Aggregate Demand And Aggregate Supply To Analyze The Response Of The Economy To Disturbances. Explain The Concepts Of Gross Domestic Product, Inflation And Unemployment And How They Are Measured. Describe The Determinants Of The Demand For Money, The Supply Of Money And Interest Rates And Therole Of Financial Institutions In The Economy. Define Fiscal Policy And Monetary Policies And How These Affect The Economy."
Economics,"Economics of the Middle East
Microeconomic Theory for Business and Policy","Understand The Model Based Approach To Study Rational Decision Making Processes Of Consumers And Producers, And Can Apply These Microeconomic Principles And Tools To Analyze And Resolve Real Life Problems."
Economics,Principles of Macroeconomics,"Identify Key Macroeconomic Indicators And Trends, And Explain How They Influence Professional And Personal Economic Decision Making Discuss The Roles Of Government And Institutions In The Macro-Economy Use Knowledge Of The Factors That Drive The Global Economy To Make Informed Economic Decisions"
Economics,Advanced Economics,"The Ability To Understand And Observe Human, Cultural, And Social Problems From A Technical Perspective A Wide Range Of Engineering Knowledge And Mathematical Understanding The Communication Skills To Be Able To Exchange Ideas With Other Researchers And Engineers The Problem-Solving Skills To Plan An Appropriate Approach To Solving A Problem, And Actually Solve The Problem Advanced Engineering Knowledge And Technology, And The Ability To Apply These To Solving Real-World Problems To Master The Basic Concepts And Analytical Models Of Various Theories Of Economics."
Economics,Introduction to Urban and Environmental Economics,"Demonstrate A Good Understanding Of Key Economic Ideas And Tools. Demonstrate Familiarity With The Economic Reasoning And Theory Used To Analyse Issues In The Built And Natural Environment. Demonstrate Sound Understanding Of The Economic Characteristics Of Land And Environmental Regulation. Apply Skills In Complex Problem Solving, In Analysing And Evaluating Information And Data. Demonstrate A Good Understanding Of Key Economic Ideas And Tools. Demonstrate Sound Understanding Of The Economic Characteristics Of Land And Environmental Regulation. Show More"
Economics,Principles of Macroeconomics,"Identify Key Macroeconomic Indicators And Trends, And Explain How They Influence Professional And Personal Economic Decision Making Discuss The Roles Of Government And Institutions In The Macro-Economy Use Knowledge Of The Factors That Drive The Global Economy To Make Informed Economic Decisions"
Economics,Maritime Economics,"Explain The Demand And Supply Variables Of Sea Transport To Determine Shipping Freight Rates. Analyse The Market Structures Of The Bulk, General, And Specialised Cargo Shipping Markets By Applying Economic Tools. Assess Maritime Policies And Regulations By Interpreting Their Operational, Financial And Environmental Impacts."
Economics,Current Issues in Economics,"Identify And Explain The Basic Principles Of Economics. Upon The Conclusion Of This Course, You Should Be Able To Have An Open Minded And Rational Discussion About Economic Topics Around Us. You Should Be Able To Observe And Reason Some Of The Causes And Effects That Accompany The Economic Choices Of Rational Individuals In Our Society."
Marketing,Marketing,"Students Will Gain Fundamental Knowledge And Skills Required To Promote Goods, Services, And Concepts In A Global Market. Students Will Gain Knowledge On The Marketing Process, Channels Of Distribution, Trends In Selling, Consumer Behavior, Promotion And Pricing Policies, Research, Communications And Government Regulations. Have Gained An Understanding Of Marketing Terminology And Marketing Concepts. Have Gained Sufficient Knowledge To Facilitate Practical Application Of Basic Marketing Principles. Have Developed Basic Knowledge In The Following Specific Areas Of Marketing. The Role Of Marketing In The Macro And Micro Environments"
Marketing,Digital Marketing Commun Digital Marketing Commun,"Students Will Gain An Applied Understanding Of How Digital Marketing Communications Can Be Exploited To Meet A Company's Communication And Commercial Objectives. Students Will Learn How To Apply The Key Technologies, Tools And Techniques Within Digital Marketing Effectively, And How To Successfully Integrate Online Tools And Media Within The Overall Marketing Mix. Explain The Changes That Have Been Brought About By The Advances In Digital Communication Techniques And The Digital Marketing Landscape. Analyse The Concept Of An Integrated Communications Strategy And How Changes In Contemporary Digital Concepts Challenge And Complement The Traditional Forms Of Communication. Evaluate How Digital Communications Are Controlled Or Constrained By Social Acceptability And The Relevant Legal Issues And Requirements. Evaluate The Trends In Digital Marketing Communications."
Marketing,International Marketing,"Familiarity With The Problems And Challenges Of Marketing Across National Boundaries And Those Within Foreign Countries Insights Into Macro-Environmental Perspectives Of Doing Business Outside The Home Country. Analytical Ability To Make Marketing Decisions Facing All Firms Engaged In Business Outside The U.S. Familiarize The Student With Different Sources Of Information Needed For Making International Marketing Decisions, As Well As Problems Associated With Gathering And Using Information."
Marketing,Hospitality and Tourism Marketing,Students Will Be Able To Develop Analytical Skills To Solve Marketing Problems And Apply Key Marketing Concepts And Strategies To Offer Sound Solutions To The Marketing Problems. Understand And Apply Appropriate Marketing Terminology. Apply And Use Key Marketing Concepts. Discuss And Apply Marketing Techniques To The Hospitality And Tourism Industries. Evaluate The Quality And Efficacy Of Various Marketing Techniques And Media. Analyze The Marketing Mix For A Business.
Marketing,Sport Promotion & Mrktng,Develop A Marketing Plan Specific To A Product In The Sport Industry. Ldentify How Marketing Research Is Used By Sports Organizations. Explain The Types Of Brands And How To Develop An Effective Brand Name.
Marketing,Mktng of Agricultural Products,"Explain The Essential Marketing Functions Of Buying, Selling, Transporting, Storing, Financing, Standardizing, Pricing, And Risk Bearing. Apply Economic Principles To The Marketing Of Agricultural Products. Identify Alternatives In Marketing Of Agricultural Commodities/Products. Examine The Structure Of Agricultural Markets."
Marketing,Health Social Marketing,"Demonstrate Understanding Of Social Justice Principles And Apply Them Through The Lens Of Cultural Humility To Achieve And Sustain Health Equity. Explain The Intersectionality Of Environmental, Social, Economic, Behavioral, Biological And Political Factors Influencing Human Health And Identify Opportunities For Change. Understand And Apply Ethical Principles To The Practice Of Public Health. Effectively Engage Public And Professional Audiences Through Written, Oral And Media-Based Communication Methods. Apply The Methods And Tools Of Public Health Data Collection To Analyze And Interpret Evidence-Based Approaches To Population Health. Identify The Basic Concepts Of Human Health And Disease, And Understand Research Grounded In The History And Philosophy Of Public Health."
Marketing,Achieving Customer Centricity,"Students Will Develop An Understanding Of How The Brand Fits Within The Competitive Landscape, Who The Core Consumers Are, And The Value A Brand Brings To Its Consumers. Students Will Also Understand How To Adjust The Marketing/ Advertising As Needs Of The Customers Change, And Learn How To Create And Cultivate An Organization Culture Of Consumer Centricity. The Ability To Demonstrate How Modern Consumer-Centric Strategies And Tactics Impact A Brand Across The Three Dimensions Of Brand Value, Consumer Promise And Category Competitors The Ability To Identify, Collect And Analyze Multiple Sources Of Consumer-Centric Data To Highlight Relevant Consumer Trends, Including When And How A Company Should Pursue The Most Profitable Territories The Ability To Synthesize Multiple Sources Of Consumer-Centric Data Into An Easy-To-Understand And Implementable Picture Of A Brand’s Consumer Targets The Ability To Document A Plan For What Is Needed To Extend Consumer-Centricity Into A Shared Operating Principle Across An Organization"
Marketing,Strategic Marketing,To Gain A Better Understanding Of The Complex Nature Of Marketing Decision Making; To Expose Students To A Framework For Conducing Marketing Strategy Analysis; To Expose Students To Situations In Which The Ability To Identify And Interpret Key Information Will Lead To Success In The Marketplace Relative To Their Competitors; To Provide An Opportunity To Enhance Quantitative Decision Making Skills; To Provide Students An Environment In Which The Use Of Analytical Decision Making Skills Can Be Used And Refined. To Gain A Better Understanding Of The Complex Nature Of Marketing Decision Making; Show More
Marketing,Marketing Principles,"Identify The Role Of Marketing In Creating, Communicating, And Delivering Value For Customers. Apply The Concepts Of Value Proposition And Positioning To A Product Or Service. Construct Market Segments Of Target Customers For A Product Or Service. Evaluate The Impact Of Marketing Actions On An Offering."
Marketing,Sport Marketing and Public Relations,"Recognize The Impact Of Sport Marketing And Promotion Practices. Analyze Factors That Include Sport Marketing Principles Such As Sponsorship, Promotions, And Licensing Options Within A Sport Marketing Career. Critically Analyze How Sport Marketing And Promotions Can Successfully Utilize The Media To Aid In Achieving Organizational Objectives As Displayed By Successful Completion Of Objective Tests. Design A Survey For Acquiring Significant Demographic And Psychographic Information To Successfully Target Populations For Product Development, Sales, And Organizational Success, Accomplished By Analyzing Sport Market Survey Research And Completing A Survey In The Marketing Plan. Understand The Importance And Applications Of Sport Marketing And Promotions As It Relates To Organizational Goals And Personal Success, Accomplished By Critically Reviewing The Sport Marketing Research Literature And The Completion Of The Sport Marketing Plan And PowerPoint Presentation."
Marketing,Marketing Decisions for Managers,"Students Will Be Able To Implement Marketing Decisions To Optimize Customer And Organizational Value. Examine The Decisions That Managers In Marketing And Across The Other Functional Areas Within The Organization Encounter In Creating, Capturing, And Sustaining Value. Apply Analytical Frameworks, Marketing Metrics, Critical Thinking Skills, And Other Tools To Solve Problems And Make Real World Marketing Decisions. Describe How Firms Organize Their Marketing Efforts To Manage The Various Elements Of Their Marketing Programs. Identify, Interpret, And Use The Various Sources Of Marketing Research And Information Available To Managers To Make Decisions In A Global Context. Develop A Strategic Marketing Plan"
Marketing,Innovation Through Marketing and Technology,"You Can Communicate Clearly In Writing And Speaking, Meeting Expectations For Content, Purpose, Organization, Audience, And Format. You Can Apply Logical Processes To Formulate Clear, Defensible Ideas Based On The Analysis Of Facts And Ethical Considerations. You Can Use Mathematical Information, Operations, And Quantitative Analyses To Solve Problems And Inform Decision-Making. You Can Lead, Facilitate, And Collaborate With Individual S And Teams To Achieve Organizational Objectives. Analyze Consumer Needs And Preferences, And The Feasibility Of Launching A New Consumer Product. Analyze Branding Elements Of Products, And Make Branding Recommendations."
Marketing,Sales Management,"Explain Careers, Opportunities, And Benefits Of Personal Selling And Sales Management Describe And Apply Theories Of Employee Motivation In The Selling Organization Context Learn, Evaluate, And Describe The Desirable Traits Of Effective Sales Recruits Explain And Demonstrate How One Can Organize A Viable Sales Training Program Explain The Various Communication Styles That Salespersons Should Be Familiar With Discuss And Contrast The Various Leadership Styles"
Marketing,Brand Strategy in the Digital Age,"Communicate The Basics Of What Makes A Brand Digitally Competent And Robust. Explain How To Have A Vision For How Each Actively-Managed Brand Should Be Perceived By Its Target Audience And Design Unique Value Propositions. Develop Competency With Brand Development Tools To Create Brand-Building Strategies. Use Brand Culture, Brand Dynamics, And Brand Resonance Tools. Differentiate Between Brand Culture, Brand Dynamics, And Brand Resonance And Explain Each Of Their Roles In Creating Valuable Brand Equity. Explain The Difference Between Functional And Experiential Brands And The Steps Involved In Moving Brands Along That Continuum."
Marketing,Digital Advertising,Compare The Role That Advertising Has Played In Marketing Communication Over The Years. Employ Customer-Driven Marketing Strategies In Marketing Communications. Examine Factors That Drive Desired Consumer Responses To Marketing Communications. Develop Customer Segments And Profiles For Use In Targeted Marketing Campaigns. Determine The Appropriate Research Method(S) To Use When Planning Market Research. Construct Business And Marketing Documents As Part Of Strategic Planning.
Marketing,Mktng of Agricultural Products,"Explain The Essential Marketing Functions Of Buying, Selling, Transporting, Storing, Financing, Standardizing, Pricing, And Risk Bearing. Apply Economic Principles To The Marketing Of Agricultural Products. Identify Alternatives In Marketing Of Agricultural Commodities/Products. Examine The Structure Of Agricultural Markets.Distinguish The Marketing Concept As It Applies To Creating Satisfied Customers. Correlate The Marketing Environmental Forces With Marketing Strategies That Can Affect An Organization’s Long-Term Sustainability And Success. Explain The Four Concepts In Marketing (Product, Price, Place, And Promotion) As They Relate To An Organization’s Marketing Strategy. Integrate A Christian Worldview Within The Field Of Marketing."
Marketing,Principles of Marketing,"Distinguish The Marketing Concept As It Applies To Creating Satisfied Customers. Correlate The Marketing Environmental Forces With Marketing Strategies That Can Affect An Organization’s Long-Term Sustainability And Success. Explain The Four Concepts In Marketing (Product, Price, Place, And Promotion) As They Relate To An Organization’s Marketing Strategy. Integrate A Christian Worldview Within The Field Of Marketing."
Marketing,Aviation Marketing,"Discuss Key Concepts And Principles Of Marketing Such As Marketing Mix, Segmentation And Positioning, Market Research Plans, And Marketing Strategy Apply Key Concepts And Principles Of Marketing Knowledge And Awareness In The Aviation Business Context Conduct Basic Market Research To Make An Informed Judgement On Marketing Options In An Aviation Business Context Work Autonomously And In Teams To Formulate Marketing Plans And Reports In An Aviation Context."
Marketing,Internet Marketing,Identify The Need And Uses For Online Marketing From A Marketing And Financial Perspective. Make Recommendations For Strategic Integration Of Online And Offline Media To Best Meet The Campaign Of Company Goals. Identify How To Achieve Marketing Goals As Well As Protect Consumer Data And Privacy.
Business,Airport Management,"Analyse And Discuss Key Concepts, Theories And Issues Associated With The Planning, Development, Management And Marketing Of Airports. Explain The Interrelationships Between Various Airport Stakeholders In The Context Of Contemporary Airport Management. Evaluate The Impact Of A Variety Of Factors Influencing The Management Of Competitive Airports. Demonstrate Professional, Effective And Persuasive Communication Through Written Reports And Oral Presentations Relating To The Planning, Management And Development Of Airports."
Business,College English Preparation Workshop,"Understand Basic Literary And Expository Conventions. Read And Understand College-Level Selections And To Write Summaries And Analyses Of Thos Selections. Approach Unfamiliar Vocabulary Through Context, Word Analysis, Or Dictionary Use. To Write Short Essays With Coherent Structure, Clear Expression Of Ideas, And Proficiency In Basic Grammar, Mechanics And Spelling. Write Informative/Explanatory Texts To Examine And Convey Complex Ideas, Concepts, And Information Clearly And Accurately Through The Effective Selection, Organization , And Analysis Of Content."
Business,Penetration Testing and Cyber Red Teaming,"Plan And Scope A Vulnerability Assessment Comply With Ethical And Legal Requirements Perform Vulnerability Scanning And Penetration Testing Analyze Data And Effectively Communicate Scan And Test Results Communicate Effectively In A Variety Of Contexts. Evaluate And Solve Complex Issues Or Problems. Use The System Development Life Cycle (SDLC) Methodology In Physical, Virtual, And/Or Cloud Environments. Protect The Digital Assets Of The Organization By Maintaining Confidentiality, Integrity, And Availability (CIA). Create, Document, And Communicate Information Technology Policies, Processes, And Procedures. Recognize Ethical Principles Related To The Use Of Information Technology. Acquire The Knowledge And Skills To Obtain Information Technology Certifications."
Business,Diversity Management,Become Aware Of The Implications Of Environmental Factors For Organizations That Operate Globally; Understand The Cultural Differences Among Different Countries And How Such Differences May Impact International Management; Examine How Organizational Practices May Enhance The Effectiveness Of Cross-Cultural Management; Become Aware Of The Implications Of Environmental Factors For Organizations That Operate Globally Understand The Cultural Differences Among Different Countries And How Such Differences May Impact International Management Examine How Organizational Practices May Enhance The Effectiveness Of Cross-Cultural Management
Business,Managing Diversity in the Workplace,Describe A Broad Range Of Diversity Aspects And Their Relevance In Today’s Work Environment. Identify And Describe Key Diversity Skills Necessary For Success. Identify The Requirements Of A Competent Diversity Training Program And Distinguish Between Diversity Training And Diversity Education. Identify And Discuss Current Legal Issues Related To Diversity In The US Workplace. Present Views Of Diversity And The Influences And Biases That Affect Decision-Making
Business,Leadership Theory and Practice,Students Will Be Able To Create Effective Communication Methods For Building Teams And Workplace Relationships. Students Will Be Able To Apply Leadership Theory To Contemporary Leadership Challenges For Positive Organizational Outcomes. Students Will Be Able To Evaluate Decisions For Alignment With Organizational Goals And Priorities. Students Will Be Able To Assess Their Own Leadership Strengths And Abilities For Personal Leadership Development. Students Will Be Able To Develop An Inclusive Approach To Leadership Through A Christian Worldview Perspective.
Business,Knowledge Management,"Explain The Goals Of Knowledge Management And The Roles Of The Knowledge Worker And The Knowledge Manager In An Organization Describe Knowledge Management Trends, Cultural Impacts, And Communities Of Practice In Order To Support Organizational Success Apply Collaborative Methods For Acquiring And Sharing Knowledge Within The Organization Assess And Communicate Formal And Informal Knowledge Management Implementation Approaches To Expand Knowledge Sharing Within An Organization. Developing Technical Skills Writing Academic Papers Using APA Standards Demonstrate Time Management Skills And Begin Thinking Conceptually. Ability To Analyze And Synthesize The Class Material And Demonstrate Understanding Of The Material. Ability To Define The Skills Needed By The Decision Maker To Take Better Quality Decisions. Ability To Apply The Skills Taught In The Weekly Material Through The Application Of Them To A Complex Business Decision. Ability To Analyze And Synthesize The Class Material And Demonstrate Understanding Of The Material. Ability To Define The Skills Needed By The Decision Maker To Take Better Quality Decisions. Ability To Apply The Skills Taught In The Weekly Material Through The Application Of Them To A Complex Business Decision."
Business,"Strategic Thinking: Tools, Processes, and Cases","Develop And Learn Key Concepts And Issues In Business Strategy Learn And Apply Diagnostic And Analytical Tools That Aid In Strategic Thinking Develop An Ability To Integrate Concepts, Principles, And Skills Learned In Specialized Exercises And Cases Understand A More Holistic Sense Of What Organizations Do And How Individuals Contribute To The Overall Success Of The Company Gain Knowledge And Confidence In Assessing An Organization's Strengths, Weaknesses, And Long Term Development Potential. Learn To Effectively Present Your Ideas Learn To Evaluate Business Situations/Cases Across Industries Analyze Industry Structure And Trends To Assess Marketplace Potential Assess A Firm’s Resources For Their Potential To Generate A Competitive Advantage Explain How Firms Can Add Value And Evaluate A Firm’s Growth And Profit Potential Understand How Global Business Influences Most Any Firm’s Strategy And Performance Understand How Corporate Governance And Organizational Structure Contribute To A Firm’s Performance Anticipate How The Different Functional Activities Of The Firm Affect Each Other And The Firm’s Strategy And Performance Explain And Confidently Work With The Elements Of The Strategic Management Process Describe Your Role In Making Your Company A Success"
Business,Fixed Income Analysis and Portfolio Management,"Understand The Dynamics Of Fixed Income Sector Allocation, Interest Rate Risk And Credit Risk In The Context Of Fixed Income Portfolio Management. Apply Fixed Income Concepts Towards Making Real World Investing Decisions After Assessing Current And Predicted Near-Term Economic Conditions."
Business,Startegic Management,"Examine The Impact Of Ethical Decision Making, Social Responsibility, Stakeholder Analysis, And Corporate Governance On Organizations And Society Utilize A Set Of Useful Analytical Skills, Tools, And Techniques For Analyzing A Company Strategically Integrate Ideas, Concepts, And Theories From Previously Taken Functional Courses Including, Accounting, Finance, Market, Business And Human Resource Management; Analyze And Synthesize Strengths, Weaknesses, Opportunities, And Threats (SWOT) To Generate, Prioritize, And Implement Alternative Strategies In Order To Revise A Current Plan Or Write A New Plan And Present A Strategic Plan; Evaluate The Outcomes Of Identified Strategies To Determine Their Success And Impact Of Short-Term And Long-Term Objectives. Analyze And Synthesize Strengths, Weaknesses, Opportunities, And Threats (SWOT) To Generate, Prioritize, And Implement Alternative Strategies In Order To Revise A Current Plan Or Write A New Plan And Present A Strategic Plan Evaluate The Outcomes Of Identified Strategies To Determine Their Success And Impact On Short-Term And Long-Term Objectives."
Business,Records Management,"Demonstrate Independent Application Of ARMA International Alphabetic Indexing Rules. Demonstrate Appropriate Business Behavior Compatible With Job Demands Relative To The Records Department. Apply Professional Business Concepts To Career Situations Relative To Records Retention. Apply Mathematical Skills Appropriate To An Occupation. Students Will Calculate Correctly Creation Dates, Due Dates And Return Dates Using Appropriate Mathematical Skills. Employ Effective Processes For Resolving Problems And Making Decisions. Students Will Resolve Filing Issues To Include Lost Or Misfiled Records And Follow Written Instructions Found In Documents As Well As Distribution And Destruction Processes. Demonstrate The Basic Computer Skills Necessary To Function In A Technological World. Students Will Learn The Use Of A Database In The Appropriate Filing Of Records Identify Records, Record Types, And The Value Of The Record For An Organization. Describe The Life Cycle Of Records And Information. Identify And Define Electronic Business Activities. Define Records And Information Programs For Managiong Records. Identify Common Problems And Challenges For Records Systems. Describe The Legal Considerations And Relevant Legislation Impacting Records And Information Management. Describe The Need For Indexing Rules In Alphabetic Storage Of Records And The Importance Of Following These Rules Consistently. Index, Code, And Arrange Records Correctly Based On ARMA Rules One Through Four. Index, Code, And Arrange Records Correctly Based On ARMA Rules Five Through Eight. Index, Code And Arrange Records Correctly Based On ARMA Rules Nine And Ten. Identify Basic Types Of Equipment And Supplies For Physical Document Records Storage. Describe The Advantages And Disadvantages Of The Alphabetic Method Of Records Storage. Apply Procedures For Storing Physical Documents. Describe A Records Retention Schedule And Explain Its Purpose. List And Define The Four Values Of Records. List Reasons For Transferring Records. Define Numeric Records Management. List Three Reasons For Its Use. List Advantages And Disadvantages Of Consecutive Numeric Records Storage. Consecutive Numeric Records Storage. List Advantages And Disadvantages Of Non-"
Business,Professional Readiness,"Develop Strong Interpersonal Skills. Demonstrate Critical Thinking, Analytical Reasoning And Complex Problem Solving Abilities. Employ Effective Oral And Written Communication To Convey Information With Building Rapport. Assume Responsibility And Accountability While Behaving In An Ethical Manner. Participate As An Active Team Member While Demonstrating Strong Leadership Skills. Apply Research, Mathematical And Statistical Skills. Recognize The Importance Of Proper Etiquette In Business Situations. Students Will Communicate Effectively. Students Will Apply Problem-Solving Strategies Effectively. Students Will Locate, Evaluate, And Use Information Effectively. Students Will Build Cultural Awareness To Navigate Cross-Cultural Differences. Students Will Demonstrate Knowledge, Skills, And Behaviors That Contribute To Professional Success."
Business,Business Ethics,"The Graduate Of The Course Is Able To Perceive Moral Values In Economic Activities, Understand Business As An Activity With Moral Demands, Realize The Need To Integrate Moral Standards In Business In The Economy But Also In Other Areas Of The Economy. Can Understand The Interconnectedness Of Social And Economic Goals, Take Into Account Social, Ethical And Environmental And Other Values In Making A Profit In Business. They Will Become Acquainted With Managerial Ethics, Marketing Ethics And Environmental Ethics, Which Also Prepare Business Entities For Practice In The Global And Local Market And Help Them To Implement Sustainable Business."
Business,DevOps Case Studies and Implementat,"The Students Will Find A Case Study Based On Creating Safe Systems, Which Create, Develop And Deploy These Systems With A Small Team. The Students Will Understand The Processes' Life Cycle (Requirements, Development, Building, Testing, Deployment, And Execution), Coordination, Staffing, Monitoring, Security, And Auditing As They Go Through The Case Studies. Assess The Importance Of Workflow And How It Can Be Achieved. Quantify The Importance Of Feedback In The Workflow And How It Provides Quick And Affordable Solutions To Problems. Demonstrate Knowledge Of What Continuous Learning And Experimentation Mean And How We Can Safely Apply It To A Work Environment. Assess How Security, Change Management, And Compliance Is Accomplished In A Practical Setting. Understanding The Essential Figures In DevOps Such As Goldratt And Deming And See How Their Principles Can Be Applied."
Business,Leading Organizations and people,"You Can Communicate Clearly In Writing And Speaking, Meeting Expectations For Content, Purpose, Organization, Audience, And Format. You Can Apply Logical Processes To Formulate Clear, Defensible Ideas Based On The Analysis Of Facts And Ethical Considerations. You Can Use Mathematical Information, Operations, And Quantitative Analyses To Solve Problems And Inform Decision-Making. You Can Lead, Facilitate, And Collaborate With Individuals And Teams To Achieve Organizational Objectives. You Can Lead The Organization Ethically And Strategically. You Can Design, Analyze And Evaluate Strategy For The Global Market (Domestic And International). You Can Evaluate Operations, Systems And Processes And Make Recommendations To Optimize Performance Of The Organization. You Can Acquire, Develop, Retain And Deploy Global Talent To Create And Maintain Strategic And Competitive Value. You Can Plan, Evaluate And Manage The Financial Implications Of The Organization's Global Operations. You Can Plan And Make Recommendations To Leverage Technology For The Strategic Advantage Of The Organization. You Can Lead Innovation, And Create And Manage New Enterprises And Initiatives For The Organization."
Business,Corporate Finance,"Interpret And Analyze Financial Statements For The Measurement Of Liquidity, Profitability, Financial Structure, Risk Exposure, And Other Aspects Of Financial Condition By Analyzing Corporate Financial Documents Of Actual Or Simulated Companies And Presenting Those Findings. Prepare Projected Financial Statements And Use Them For The Analysis Of A Wide Range Of Financial Decisions, Including Liquidity, And Cash Flow Timing Problems. Calculate NPV, IRR, And Other Measures Of Investment Performance And Use Such Measures For Organized Decision Analysis Of Real Problems Outlined In Case Analysis Or Uncovered In Actual Corporate Financial Statements. Apply Biblical Worldview Principles To The Area Of Corporate Finance."
Business,Critical Infratracture Protection,"Identify Critical Stakeholders In Critical Infrastructure Security. Describe Interdependences, Relationships, And Legal Requirements In Critical Infrastructure Security. Identify And Assess Threats And Vulnerabilities. Explain The Scope Related To Critical Infrastructure Impacts. Analyze Risks And Assign Qualitative Values. Evaluate And Develop Recommendations For Improving Preparedness. Compare Scriptures And Perspectives With Real World Situations."
Business,Motor Learning and Control,"Describe And Recall Foundational Principles And Theories In The Field Of Motor Behavior. Classify Motor Skills According To Their Characteristics. Describe The Motor Control Features Governing Each Class Of Motor Skills. Distinguish Between Motor Performance And Motor Learning And Demonstrate An Understanding Of The Effects Of Instructional Features On Each. Apply The Findings Of Empirical Studies To Real-World Scenarios. Prescribe Theoretically And Practically Sound Practice And Instruction Techniques For Learners In Various Contexts (E.G., Rehabilitation, Sport, Tactical Training)."
Business,ITM Capstone,"Students Will Demonstrate Their Knowledge Of Business And The Realities Of Managing IT Students Will Demonstrate Their Ability To Analyze Specific Business And IT Challenges Students Will Be Able To Evaluate Ethical Problems And Apply Standards Of Ethical Behavior In Business To Management Decision Making. Students Will Demonstrate The Ability To Construct Coherent Forms Of Both Narrative And Persuasive Types Of Communication, And Present Them In Written Form To Diverse Professional Audiences Students Will Be Able To Implement Well-Developed Organizational, Leadership, And Teamwork Skills For The Effective Implementation Of Organization Policy Students Will Demonstrate The Ability To Incorporate Appropriate Technological And Quantitative Methods And Tools To The Solution Of Practical Management Problems Students Will Demonstrate The Ability To Engage In Group Discussions Students Will Be Able To Critique The Opportunities And Challenges Of Globalization And Apply Managerial Skills To Global Business Issues. Students Will Demonstrate The Ability To Deal With Real Business/IT Dilemmas, Successfully Analyze Situation, Formulate Problem Solving Skills, And Propose Real Solutions"
Business,Valuation of Real Options,"To Learn The Fundamentals Of Valuation With Real Options. To Deepen Understanding Of Modern Software Modeling Capabilities, So That This Knowledge Can Be Brought Back To The Workplace. To Improve Analytic Problem Solving Skills And Critical Thinking."
Mathematics,College Algebra,"Demonstrate Understanding And Knowledge Of Properties Of Functions, Which Include Domain And Range, Operations, Compositions, And Inverses. Recognize And Apply Polynomial, Rational, Radical, Exponential, And Logarithmic Functions, And Solve Related Equations. Apply Graphing Techniques. Evaluate All Roots Of Higher Degree Polynomial, And Rational Functions. Recognize, Solve, And Apply Systems Of Linear Equations Using Matrices. Solve Inequalities. Students Will Develop Habits Of Mind, Allowing Them To Appreciate The Processes By Which Scholars In Various Disciplines Organize And Evaluate Data And Use The Methodologies Of Each Discipline To Understand The Human Experience. Students Will Communicate Ideas, Express Feelings And Support Conclusions Effectively In Written, Oral And Visual Formats. Students Will Develop Quantitative And Empirical Skills To Understand, Analyze And Explain Natural, Physical And Social Realms. Solve A Growth/Decay Application. Apply A Logarithmic Function. Solve A Polynomial Equation. Solve A Rational Equation. Solve A Radical Equation. Solve An Exponential Equation. Solve A Logarithmic Equation. Graph A Function By Transformations. Given A Root Of A Higher Degree Polynomial, Find The Other Roots Using Synthetic Division. Find The Intercepts And Asymptotes Of A Rational Function. Solve A System Of Three Equations With Three Variables Using Matrix Row Operations. Solve A Rational Inequality. Solve A Polynomial Inequality."
